,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,0,1,2,3,4,sentence
1534,1534,1534,1534,1534,1534,there's no appeal.,1050,POTTER,151,there's no appeal.
1535,1535,1535,1535,1535,1535, how many plaintiffs do you have,1052,POTTER,151, how many plaintiffs do you have
1536,1536,1536,1536,1536,1536,634,1052,ERIN,151,634
1537,1537,1537,1537,1537,1537,they'll never try that many all at once.,1053,POTTER,151,they'll never try that many all at once.
1538,1538,1538,1538,1538,1538,so we need to get them together in groups of 20 or 30.,1053,POTTER,151,so we need to get them together in groups of 20 or 30.
1539,1539,1539,1539,1539,1539,"worst cases, the most lifethreatened, the sickest first and so on.",1053,POTTER,151,"worst cases, the most lifethreatened, the sickest first and so on."
1540,1540,1540,1540,1540,1540,each one gets a go before the judge to determine damages.,1054,POTTER,151,each one gets a go before the judge to determine damages.
1541,1541,1541,1541,1541,1541,pge proposes that they're liable...,1055,POTTER,151,pge proposes that they're liable...
1542,1542,1542,1542,1542,1542,...anywhere between 50 and 400 million.,1055,POTTER,151,...anywhere between 50 and 400 million.
1543,1543,1543,1543,1543,1543,so wait a minute.,1056,ERIN,151,so wait a minute.
1544,1544,1544,1544,1544,1544,let me just get this straight.,1056,ERIN,151,let me just get this straight.
1545,1545,1545,1545,1545,1545,if we went to trial...,1057,ERIN,151,if we went to trial...
1546,1546,1546,1546,1546,1546,...pge could stretch this over 10 years with appeal after appeal.,1057,ED,151,...pge could stretch this over 10 years with appeal after appeal.
1547,1547,1547,1547,1547,1547, those people would...  these people expect a trial.,1058,ERIN,151, those people would...  these people expect a trial.
1548,1548,1548,1548,1548,1548,"that's what we told them, you and me.",1060,ERIN,151,"that's what we told them, you and me."
1549,1549,1549,1549,1549,1549,they won't understand this.,1060,ERIN,151,they won't understand this.
1550,1550,1550,1550,1550,1550,kurt thinks it's the best way to go.,1061,ED,151,kurt thinks it's the best way to go.
1551,1551,1551,1551,1551,1551,"look, i promise you that we'll be very sensitive on this point.",1066,POTTER,151,"look, i promise you that we'll be very sensitive on this point."
1552,1552,1552,1552,1552,1552,we'll make sure they see...,1067,POTTER,151,we'll make sure they see...
1553,1553,1553,1553,1553,1553,...that this is the only way we can go forward at this time.,1067,POTTER,151,...that this is the only way we can go forward at this time.
1554,1554,1554,1554,1554,1554,but we have a lot of work to do...,1067,POTTER,151,but we have a lot of work to do...
1555,1555,1555,1555,1555,1555,...before we even broach that subject.,1068,POTTER,151,...before we even broach that subject.
1556,1556,1556,1556,1556,1556,i'll take erin down the hall...,1069,THERESA,151,i'll take erin down the hall...
1557,1557,1557,1557,1557,1557,"...so we can start on this stuff, and i'll fill her in on the details.",1070,THERESA,151,"...so we can start on this stuff, and i'll fill her in on the details."
1558,1558,1558,1558,1558,1558, those are my files.,1072,ERIN,151, those are my files.
1559,1559,1559,1559,1559,1559, yeah.,1072,ERIN,151, yeah.
1560,1560,1560,1560,1560,1560,we had them couriered over.,1072,THERESA,151,we had them couriered over.
1561,1561,1561,1561,1561,1561,"listen, good work.",1072,THERESA,151,"listen, good work."
1562,1562,1562,1562,1562,1562,they're a great start.,1072,THERESA,151,they're a great start.
1563,1563,1563,1563,1563,1563,we'll just spend some time filling in the holes in your research.,1073,THERESA,151,we'll just spend some time filling in the holes in your research.
1564,1564,1564,1564,1564,1564,"excuse me... theresa, is it",1073,ERIN,151,"excuse me... theresa, is it"
1565,1565,1565,1565,1565,1565,there are no holes in my research.,1073,ERIN,151,there are no holes in my research.
1566,1566,1566,1566,1566,1566,there are things we need you probably didn't know to ask.,1074,THERESA,151,there are things we need you probably didn't know to ask.
1567,1567,1567,1567,1567,1567,don't talk to me like i'm an idiot.,1075,ERIN,151,don't talk to me like i'm an idiot.
1568,1568,1568,1568,1568,1568,i spent 18 months on this case...,1075,ERIN,151,i spent 18 months on this case...
1569,1569,1569,1569,1569,1569,...and i know more about the plaintiffs than you ever will.,1075,ERIN,151,...and i know more about the plaintiffs than you ever will.
1570,1570,1570,1570,1570,1570,you don't even have phone numbers.,1076,THERESA,151,you don't even have phone numbers.
1571,1571,1571,1571,1571,1571,whose number do you need,1077,ERIN,151,whose number do you need
1572,1572,1572,1572,1572,1572,everyone's.,1078,THERESA,151,everyone's.
1573,1573,1573,1573,1573,1573,we need to be able to contact the plaintiffs.,1078,THERESA,151,we need to be able to contact the plaintiffs.
1574,1574,1574,1574,1574,1574,i said whose number do you need,1079,ERIN,151,i said whose number do you need
1575,1575,1575,1575,1575,1575,you don't know 600 numbers by heart.,1080,THERESA,151,you don't know 600 numbers by heart.
1576,1576,1576,1576,1576,1576,annabelle daniels.,1085,THERESA,151,annabelle daniels.
1577,1577,1577,1577,1577,1577,annabelle daniels.,1086,ERIN,151,annabelle daniels.
1578,1578,1578,1578,1578,1578,7144549346,1086,ERIN,151,7144549346
1579,1579,1579,1579,1579,1579,ten years old.,1086,ERIN,151,ten years old.
1580,1580,1580,1580,1580,1580,lived on the plume since birth.,1086,ERIN,151,lived on the plume since birth.
1581,1581,1581,1581,1581,1581,"wanted to be a synchronized swimmer, so she spent every minute in the pool.",1087,ERIN,151,"wanted to be a synchronized swimmer, so she spent every minute in the pool."
1582,1582,1582,1582,1582,1582,they detected a tumour in her brain.,1088,ERIN,151,they detected a tumour in her brain.
1583,1583,1583,1583,1583,1583,"an operation shrunk it, with radiation after that.",1088,ERIN,151,"an operation shrunk it, with radiation after that."
1584,1584,1584,1584,1584,1584,her parents are ted and rita.,1089,ERIN,151,her parents are ted and rita.
1585,1585,1585,1585,1585,1585,ted's got crohn's disease.,1090,ERIN,151,ted's got crohn's disease.
1586,1586,1586,1586,1586,1586,rita has headaches and underwent a hysterectomy.,1090,ERIN,151,rita has headaches and underwent a hysterectomy.
1587,1587,1587,1587,1587,1587,ted grew up in hinkley.,1092,ERIN,151,ted grew up in hinkley.
1588,1588,1588,1588,1588,1588,his brother and his wife and their kids...,1092,ERIN,151,his brother and his wife and their kids...
1589,1589,1589,1589,1589,1589,"...robbie jr., martha, ed, rose and peter also lived on the plume.",1093,ERIN,151,"...robbie jr., martha, ed, rose and peter also lived on the plume."
1590,1590,1590,1590,1590,1590,their number is 4549554.,1094,ERIN,151,their number is 4549554.
1591,1591,1591,1591,1591,1591,you want their diseases,1094,ERIN,151,you want their diseases
1592,1592,1592,1592,1592,1592,i think we got off on the wrong foot.,1097,THERESA,151,i think we got off on the wrong foot.
1593,1593,1593,1593,1593,1593,"that's all you got, lady, two wrong feet in fucking ugly shoes.",1098,ERIN,151,"that's all you got, lady, two wrong feet in fucking ugly shoes."
1594,1594,1594,1594,1594,1594, she insulted me.,1101,ERIN,152, she insulted me.
1595,1595,1595,1595,1595,1595, bullshit.,1101,ED,152, bullshit.
1596,1596,1596,1596,1596,1596,it was a misunderstanding.,1101,ED,152,it was a misunderstanding.
1597,1597,1597,1597,1597,1597,instead of being polite and treating her with respect...,1101,ED,152,instead of being polite and treating her with respect...
1598,1598,1598,1598,1598,1598,why should i respect her,1101,ERIN,152,why should i respect her
1599,1599,1599,1599,1599,1599,"just because she's not supporting kids with no husband, she's not an idiot",1101,ED,152,"just because she's not supporting kids with no husband, she's not an idiot"
1600,1600,1600,1600,1600,1600,just because she dresses like a lawyer...,1101,ED,152,just because she dresses like a lawyer...
1601,1601,1601,1601,1601,1601,...doesn't mean she didn't work her ass off in law school.,1101,ED,152,...doesn't mean she didn't work her ass off in law school.
1602,1602,1602,1602,1602,1602,excuse me for not going to law school.,1101,ERIN,152,excuse me for not going to law school.
1603,1603,1603,1603,1603,1603,law school,1102,ED,152,law school
1604,1604,1604,1604,1604,1604,"at this point, i'd settle for charm school",1102,ED,152,"at this point, i'd settle for charm school"
1605,1605,1605,1605,1605,1605,mr. linwood,1103,THERESA,153,mr. linwood
1606,1606,1606,1606,1606,1606,bob,1105,THERESA,153,bob
1607,1607,1607,1607,1607,1607,6086 ridge road...,1106,THERESA,154,6086 ridge road...
1608,1608,1608,1608,1608,1608,"...hinkley, california.",1106,ERIN,154,"...hinkley, california."
1609,1609,1609,1609,1609,1609,714...,1106,ERIN,154,714...
1610,1610,1610,1610,1610,1610,...455...,1107,ERIN,154,...455...
1611,1611,1611,1611,1611,1611,"okay, now, if you could walk me through...",1108,THERESA,159,"okay, now, if you could walk me through..."
1612,1612,1612,1612,1612,1612,...all of the elements of annabelle's illnesses.,1109,THERESA,159,...all of the elements of annabelle's illnesses.
1613,1613,1613,1613,1613,1613,specific details...,1109,THERESA,159,specific details...
1614,1614,1614,1614,1614,1614,"...when the symptoms began, prior to the first medical visit.",1109,THERESA,159,"...when the symptoms began, prior to the first medical visit."
1615,1615,1615,1615,1615,1615,"if you could reserve sentimental embellishments, i'd appreciate it...",1110,THERESA,159,"if you could reserve sentimental embellishments, i'd appreciate it..."
1616,1616,1616,1616,1616,1616,...because they won't help you in court.,1110,THERESA,159,...because they won't help you in court.
1617,1617,1617,1617,1617,1617,"i just need facts, dates, time.",1111,THERESA,159,"i just need facts, dates, time."
1618,1618,1618,1618,1618,1618,"i know theresa isn't real warm, but she's a good lawyer.",1112,ERIN,160,"i know theresa isn't real warm, but she's a good lawyer."
1619,1619,1619,1619,1619,1619,she asks the same questions you did.,1113,TED,160,she asks the same questions you did.
1620,1620,1620,1620,1620,1620,i told you everything.,1113,TED,160,i told you everything.
1621,1621,1621,1621,1621,1621,i don't want her coming to the house again.,1113,TED,160,i don't want her coming to the house again.
1622,1622,1622,1622,1622,1622,she upsets annabelle.,1113,TED,160,she upsets annabelle.
1623,1623,1623,1623,1623,1623,"okay, if you don't like theresa, that's okay.",1113,ERIN,160,"okay, if you don't like theresa, that's okay."
1624,1624,1624,1624,1624,1624,you know how important annabelle is to me.,1113,ERIN,160,you know how important annabelle is to me.
1625,1625,1625,1625,1625,1625,ed and i are still here for you.,1113,ERIN,160,ed and i are still here for you.
1626,1626,1626,1626,1626,1626,"i called ed two days ago, erin.",1114,TED,160,"i called ed two days ago, erin."
1627,1627,1627,1627,1627,1627,he still hasn't called me back.,1114,TED,160,he still hasn't called me back.
1628,1628,1628,1628,1628,1628,"now, i hate to say this, but...",1114,TED,160,"now, i hate to say this, but..."
1629,1629,1629,1629,1629,1629,...everyone's upset about this arbitration thing.,1114,TED,160,...everyone's upset about this arbitration thing.
1630,1630,1630,1630,1630,1630,what,1115,ERIN,160,what
1631,1631,1631,1631,1631,1631,pamela has written a letter,1115,TED,160,pamela has written a letter
1632,1632,1632,1632,1632,1632,...telling everybody to get new lawyers.,1116,TED,160,...telling everybody to get new lawyers.
1633,1633,1633,1633,1633,1633,that we've been lied to.,1116,TED,160,that we've been lied to.
1634,1634,1634,1634,1634,1634,is it true,1117,TED,160,is it true
1635,1635,1635,1635,1635,1635,did you,1117,TED,160,did you
1636,1636,1636,1636,1636,1636,"i'm telling you the truth, and i'll get to the bottom of all of this.",1117,TED,160,"i'm telling you the truth, and i'll get to the bottom of all of this."
1637,1637,1637,1637,1637,1637,don't lie to us.,1117,ERIN,160,don't lie to us.
1638,1638,1638,1638,1638,1638,i will take care of this.,1118,ERIN,160,i will take care of this.
1639,1639,1639,1639,1639,1639,"inow, we're trusting you here, so...i  thanks.",1118,TED,160,"inow, we're trusting you here, so...i  thanks."
1640,1640,1640,1640,1640,1640,"i'll talk to you soon, okay",1118,ERIN,160,"i'll talk to you soon, okay"
1641,1641,1641,1641,1641,1641,i'm not saying it's not a strong case.,1120,POTTER,162,i'm not saying it's not a strong case.
1642,1642,1642,1642,1642,1642,"otherwise, they wouldn't have dropped the demurrers.",1120,POTTER,162,"otherwise, they wouldn't have dropped the demurrers."
1643,1643,1643,1643,1643,1643,i wouldn't be here.,1120,POTTER,162,i wouldn't be here.
1644,1644,1644,1644,1644,1644,"what i am saying is, we don't have a smoking gun...",1120,POTTER,162,"what i am saying is, we don't have a smoking gun..."
1645,1645,1645,1645,1645,1645,...that ties san francisco to hinkley.,1121,POTTER,162,...that ties san francisco to hinkley.
1646,1646,1646,1646,1646,1646,something that proves that prior to 1987...,1122,POTTER,162,something that proves that prior to 1987...
1647,1647,1647,1647,1647,1647,...pge corporate knew the water was bad there and did nothing about it.,1123,POTTER,162,...pge corporate knew the water was bad there and did nothing about it.
1648,1648,1648,1648,1648,1648," erin, i thought you took a sick day.",1125,ROSALIND,162," erin, i thought you took a sick day."
1649,1649,1649,1649,1649,1649, so did i.,1125,ERIN,162, so did i.
1650,1650,1650,1650,1650,1650, what's going on in there,1127,ERIN (CONT'D),162, what's going on in there
1651,1651,1651,1651,1651,1651, meeting about the pge thing.,1127,ROSALIND,162, meeting about the pge thing.
1652,1652,1652,1652,1652,1652, are you sure,1127,ERIN,162, are you sure
1653,1653,1653,1653,1653,1653, yep.,1127,ROSALIND,163, yep.
1654,1654,1654,1654,1654,1654,"we can find it, or we don't have a big win.",1129,POTTER,163,"we can find it, or we don't have a big win."
1655,1655,1655,1655,1655,1655,can i take a brief break here for a moment,1130,ED,163,can i take a brief break here for a moment
1656,1656,1656,1656,1656,1656,i'll be right back.,1131,ED,163,i'll be right back.
1657,1657,1657,1657,1657,1657, you told me you weren't feeling great.,1135,ED,164, you told me you weren't feeling great.
1658,1658,1658,1658,1658,1658, bullshit,1135,ERIN,164, bullshit
1659,1659,1659,1659,1659,1659,"if i was on my deathbed, if it helped you, you'd drag me out of it",1135,ERIN,164,"if i was on my deathbed, if it helped you, you'd drag me out of it"
1660,1660,1660,1660,1660,1660,how could you take this away from me,1136,ERIN,164,how could you take this away from me
1661,1661,1661,1661,1661,1661, nobody's taking anything.,1136,ED,164, nobody's taking anything.
1662,1662,1662,1662,1662,1662, bullshit,1136,ERIN,164, bullshit
1663,1663,1663,1663,1663,1663,you stuck me in siberia,1136,ERIN,164,you stuck me in siberia
1664,1664,1664,1664,1664,1664,dictating to some goddamned clerk so you could finish this without me.,1136,ERIN,164,dictating to some goddamned clerk so you could finish this without me.
1665,1665,1665,1665,1665,1665,"they screwed up, erin",1137,ED,164,"they screwed up, erin"
1666,1666,1666,1666,1666,1666,they screwed up and they admit it.,1137,ED,164,they screwed up and they admit it.
1667,1667,1667,1667,1667,1667,the arbitration proposal...,1137,ED,164,the arbitration proposal...
1668,1668,1668,1668,1668,1668,"...could've been written in sanskrit, for all the sense it made.",1137,ED,164,"...could've been written in sanskrit, for all the sense it made."
1669,1669,1669,1669,1669,1669,i know.,1138,ERIN,164,i know.
1670,1670,1670,1670,1670,1670,i spoke to ted.,1138,ERIN,164,i spoke to ted.
1671,1671,1671,1671,1671,1671,pamela duncan wouldn't even get on the phone with me,1138,ERIN,164,pamela duncan wouldn't even get on the phone with me
1672,1672,1672,1672,1672,1672,pamela made everybody mad with that letter.,1139,ED,164,pamela made everybody mad with that letter.
1673,1673,1673,1673,1673,1673,she called us thieves.,1139,ED,164,she called us thieves.
1674,1674,1674,1674,1674,1674, the whole thing's falling apart.,1139,ED,164, the whole thing's falling apart.
1675,1675,1675,1675,1675,1675, why,1139,ERIN,164, why
1676,1676,1676,1676,1676,1676,"because before we go to arbitration, the plaintiffs must agree",1140,ED,164,"because before we go to arbitration, the plaintiffs must agree"
1677,1677,1677,1677,1677,1677, how many,1141,ERIN,164, how many
1678,1678,1678,1678,1678,1678, usually they require about 70.,1141,ED,164, usually they require about 70.
1679,1679,1679,1679,1679,1679,pge is demanding 90.,1141,ED,164,pge is demanding 90.
1680,1680,1680,1680,1680,1680,"in other words, everybody.",1141,ED,164,"in other words, everybody."
1681,1681,1681,1681,1681,1681,do you understand,1142,ED,164,do you understand
1682,1682,1682,1682,1682,1682,this is serious.,1142,ED,164,this is serious.
1683,1683,1683,1683,1683,1683,"and, what, ed",1142,ERIN,164,"and, what, ed"
1684,1684,1684,1684,1684,1684,i'm not serious,1142,ERIN,164,i'm not serious
1685,1685,1685,1685,1685,1685,"you're emotional, you're erratic.",1143,ED,164,"you're emotional, you're erratic."
1686,1686,1686,1686,1686,1686,"you say anything, you make this personal, and it isn't.",1143,ED,164,"you say anything, you make this personal, and it isn't."
1687,1687,1687,1687,1687,1687,not personal,1144,ERIN,164,not personal
1688,1688,1688,1688,1688,1688,that is my work,1144,ERIN,164,that is my work
1689,1689,1689,1689,1689,1689,my sweat,1144,ERIN,164,my sweat
1690,1690,1690,1690,1690,1690,my time away from my kids,1144,ERIN,164,my time away from my kids
1691,1691,1691,1691,1691,1691,"if that's not personal, i don't know what is.",1144,ERIN,164,"if that's not personal, i don't know what is."
1692,1692,1692,1692,1692,1692,"hey, come on.",1145,ED,164,"hey, come on."
1693,1693,1693,1693,1693,1693,come on.,1145,ED,164,come on.
1694,1694,1694,1694,1694,1694,go home.,1145,ED,164,go home.
1695,1695,1695,1695,1695,1695,get well.,1145,ED,164,get well.
1696,1696,1696,1696,1696,1696,because you're no good to me sick.,1146,ED,164,because you're no good to me sick.
1697,1697,1697,1697,1697,1697,"i need you, all right",1146,ED,164,"i need you, all right"
1698,1698,1698,1698,1698,1698,this case needs you.,1146,ED,164,this case needs you.
1699,1699,1699,1699,1699,1699,did you tell them that,1146,ERIN,164,did you tell them that
1700,1700,1700,1700,1700,1700,binding arbitration isn't that different from a trial.,1152,ED,174,binding arbitration isn't that different from a trial.
1701,1701,1701,1701,1701,1701,it's overseen by a judge.,1153,ED,174,it's overseen by a judge.
1702,1702,1702,1702,1702,1702,evidence is presented in much the same way.,1153,ED,174,evidence is presented in much the same way.
1703,1703,1703,1703,1703,1703,and then a jury decides,1153,PLAINTIFF,174,and then a jury decides
1704,1704,1704,1704,1704,1704,"sorry, i forgot to mention that there's no jury in binding arbitration.",1154,ED,174,"sorry, i forgot to mention that there's no jury in binding arbitration."
1705,1705,1705,1705,1705,1705,no jury and no appeal.,1155,BOB LINWOOD,174,no jury and no appeal.
1706,1706,1706,1706,1706,1706,what option do we have if we don't like the result,1157,BOB LINWOOD,174,what option do we have if we don't like the result
1707,1707,1707,1707,1707,1707,none.,1158,ED,174,none.
1708,1708,1708,1708,1708,1708,the judge's decision is final.,1158,ED,174,the judge's decision is final.
1709,1709,1709,1709,1709,1709,not a good answer.,1159,ED,174,not a good answer.
1710,1710,1710,1710,1710,1710,"no, but we don't anticipate that being a problem.",1159,ED,174,"no, but we don't anticipate that being a problem."
1711,1711,1711,1711,1711,1711,as i already told you...,1160,ED,174,as i already told you...
1712,1712,1712,1712,1712,1712,"...it's definitely between 50 and 400,000,000 dollars.",1161,ED (CONT'D),174,"...it's definitely between 50 and 400,000,000 dollars."
1713,1713,1713,1713,1713,1713,"well, which",1162,MANDY BROWN,174,"well, which"
1714,1714,1714,1714,1714,1714,there's a big difference.,1162,MANDY BROWN,174,there's a big difference.
1715,1715,1715,1715,1715,1715,i wouldn't like to speculate.,1163,ED,174,i wouldn't like to speculate.
1716,1716,1716,1716,1716,1716," well, how does it get divided",1164,MANDY BROWN (CONT'D),174," well, how does it get divided"
1717,1717,1717,1717,1717,1717," yeah, who gets what",1164,PLAINTIFF,174," yeah, who gets what"
1718,1718,1718,1718,1718,1718,"my medical bills started two years ago, before some of the other people here.",1169,PLAINTIFF,174,"my medical bills started two years ago, before some of the other people here."
1719,1719,1719,1719,1719,1719,my daughter was in and out of hospitals more than his.,1170,MANDY BROWN,174,my daughter was in and out of hospitals more than his.
1720,1720,1720,1720,1720,1720,it shouldn't matter when it started.,1171,MANDY BROWN,174,it shouldn't matter when it started.
1721,1721,1721,1721,1721,1721,"people, listen, please",1172,ED,174,"people, listen, please"
1722,1722,1722,1722,1722,1722,the point we have to address tonight is getting everyone to agree...,1173,ED (CONT'D),174,the point we have to address tonight is getting everyone to agree...
1723,1723,1723,1723,1723,1723,...that binding arbitration is better than a trial...,1174,ED,174,...that binding arbitration is better than a trial...
1724,1724,1724,1724,1724,1724,...that could go on for 10 years before you see any money.,1175,ED,174,...that could go on for 10 years before you see any money.
1725,1725,1725,1725,1725,1725,maybe some of us wanna wait 10 years,1176,OTHER PLAINTIFFS,174,maybe some of us wanna wait 10 years
1726,1726,1726,1726,1726,1726,"everyone has to agree, or no one has a chance",1179,ED,174,"everyone has to agree, or no one has a chance"
1727,1727,1727,1727,1727,1727,"those of you about to leave, i'd like 1978",1180,ED (CONT'D),174,"those of you about to leave, i'd like 1978"
1728,1728,1728,1728,1728,1728,that's the year of the love canal controversy.,1181,ED (CONT'D),174,that's the year of the love canal controversy.
1729,1729,1729,1729,1729,1729,they're still waiting for their money,1181,ED (CONT'D),174,they're still waiting for their money
1730,1730,1730,1730,1730,1730,think about where you'll be in 15 or 20 years.,1182,ED (CONT'D),174,think about where you'll be in 15 or 20 years.
1731,1731,1731,1731,1731,1731,"now, look, everyone.",1188,ED (CONT'D),174,"now, look, everyone."
1732,1732,1732,1732,1732,1732,is this a big decision,1188,ED (CONT'D),174,is this a big decision
1733,1733,1733,1733,1733,1733,absolutely,1189,ED (CONT'D),174,absolutely
1734,1734,1734,1734,1734,1734,but i do not believe this is a sellout.,1189,ED (CONT'D),174,but i do not believe this is a sellout.
1735,1735,1735,1735,1735,1735,this is the best shot to get everyone some money now.,1190,ED (CONT'D),174,this is the best shot to get everyone some money now.
1736,1736,1736,1736,1736,1736,you and i both know...,1192,ED (CONT'D),174,you and i both know...
1737,1737,1737,1737,1737,1737,...there are people in this room who can't afford to wait.,1193,ED (CONT'D),174,...there are people in this room who can't afford to wait.
1738,1738,1738,1738,1738,1738,to take that chance.,1194,ED (CONT'D),174,to take that chance.
1739,1739,1739,1739,1739,1739,are you gonna make them wait,1195,ED (CONT'D),174,are you gonna make them wait
1740,1740,1740,1740,1740,1740,so how many altogether,1197,ED,175,so how many altogether
1741,1741,1741,1741,1741,1741,"we got just about everybody that came here, but it leaves us about 150 short.",1197,ERIN,175,"we got just about everybody that came here, but it leaves us about 150 short."
1742,1742,1742,1742,1742,1742,"oh, shit.",1197,ED,175,"oh, shit."
1743,1743,1743,1743,1743,1743,we'll have to go doortodoor.,1197,ERIN,175,we'll have to go doortodoor.
1744,1744,1744,1744,1744,1744,i gotta go pick up my kids.,1197,ERIN,175,i gotta go pick up my kids.
1745,1745,1745,1745,1745,1745, you need a hand with that,1197,ERIN,175, you need a hand with that
1746,1746,1746,1746,1746,1746, no.,1197,ERIN,175, no.
1747,1747,1747,1747,1747,1747,you did good.,1198,ERIN (CONT'D),175,you did good.
1748,1748,1748,1748,1748,1748,we'll see.,1199,ED,175,we'll see.
1749,1749,1749,1749,1749,1749,thanks for coming.,1204,ERIN,177,thanks for coming.
1750,1750,1750,1750,1750,1750,don't take them anywhere on your bike.,1204,ERIN,177,don't take them anywhere on your bike.
1751,1751,1751,1751,1751,1751,i'll give you money for a cab.,1204,ERIN,177,i'll give you money for a cab.
1752,1752,1752,1752,1752,1752,i got money.,1204,GEORGE,177,i got money.
1753,1753,1753,1753,1753,1753,so how long is this gonna take,1204,GEORGE,177,so how long is this gonna take
1754,1754,1754,1754,1754,1754,i don't know.,1204,ERIN,177,i don't know.
1755,1755,1755,1755,1755,1755,a few days.,1204,ERIN,177,a few days.
1756,1756,1756,1756,1756,1756,got your own room.,1204,ERIN,177,got your own room.
1757,1757,1757,1757,1757,1757,"i am really sorry, george.",1206,ERIN (CONT'D),177,"i am really sorry, george."
1758,1758,1758,1758,1758,1758,have the kids eaten,1207,GEORGE,177,have the kids eaten
1759,1759,1759,1759,1759,1759,no.,1208,ERIN,177,no.
1760,1760,1760,1760,1760,1760,wanna get some pancakes,1224,GEORGE,182,wanna get some pancakes
1761,1761,1761,1761,1761,1761,"come on, let's go.",1224,GEORGE,182,"come on, let's go."
1762,1762,1762,1762,1762,1762,everybody up today.,1224,GEORGE,182,everybody up today.
1763,1763,1763,1763,1763,1763,all right.,1224,GEORGE,182,all right.
1764,1764,1764,1764,1764,1764,"come on, baby.",1225,GEORGE,182,"come on, baby."
1765,1765,1765,1765,1765,1765, what time is it,1225,ERIN,188, what time is it
1766,1766,1766,1766,1766,1766, it's early.,1225,GEORGE,188, it's early.
1767,1767,1767,1767,1767,1767,we're taking your car to go get breakfast.,1226,GEORGE,188,we're taking your car to go get breakfast.
1768,1768,1768,1768,1768,1768," no, i need my car.",1227,ERIN,188," no, i need my car."
1769,1769,1769,1769,1769,1769, we'll be back in a minute.,1227,GEORGE,188, we'll be back in a minute.
1770,1770,1770,1770,1770,1770,get some sleep.,1227,GEORGE,188,get some sleep.
1771,1771,1771,1771,1771,1771,"matt, buddy.",1227,GEORGE (CONT'D),188,"matt, buddy."
1772,1772,1772,1772,1772,1772,put that down.,1227,GEORGE (CONT'D),188,put that down.
1773,1773,1773,1773,1773,1773,let's go.,1227,GEORGE (CONT'D),188,let's go.
1774,1774,1774,1774,1774,1774,i'll be there in a minute.,1227,GEORGE (CONT'D),188,i'll be there in a minute.
1775,1775,1775,1775,1775,1775,"let's go get some pancakes, girly.",1227,GEORGE (CONT'D),188,"let's go get some pancakes, girly."
1776,1776,1776,1776,1776,1776,come on.,1227,GEORGE (CONT'D),188,come on.
1777,1777,1777,1777,1777,1777,don't play with that.,1228,ERIN,188,don't play with that.
1778,1778,1778,1778,1778,1778,it took me so long to get organized.,1228,ERIN,188,it took me so long to get organized.
1779,1779,1779,1779,1779,1779,"would you put that back, please",1228,ERIN,188,"would you put that back, please"
1780,1780,1780,1780,1780,1780,this girl's the same age as me.,1229,MATTHEW,188,this girl's the same age as me.
1781,1781,1781,1781,1781,1781,is she sick,1231,MATTHEW,188,is she sick
1782,1782,1782,1782,1782,1782,"she is, but that's why i'm helping her.",1232,ERIN,188,"she is, but that's why i'm helping her."
1783,1783,1783,1783,1783,1783,we'll make her feel better.,1232,ERIN,188,we'll make her feel better.
1784,1784,1784,1784,1784,1784,why can't her own mama help her,1233,MATTHEW,188,why can't her own mama help her
1785,1785,1785,1785,1785,1785,because she's real sick too.,1234,ERIN,188,because she's real sick too.
1786,1786,1786,1786,1786,1786,i'll bring you back some breakfast.,1239,MATTHEW,188,i'll bring you back some breakfast.
1787,1787,1787,1787,1787,1787,you want eggs,1240,MATTHEW,188,you want eggs
1788,1788,1788,1788,1788,1788,eggs would be great.,1241,ERIN,188,eggs would be great.
1789,1789,1789,1789,1789,1789,eggs would be perfect.,1243,ERIN,188,eggs would be perfect.
1790,1790,1790,1790,1790,1790," hey, matt.",1259,ERIN,192," hey, matt."
1791,1791,1791,1791,1791,1791," hey, erin.",1259,PAINTIFF,192," hey, erin."
1792,1792,1792,1792,1792,1792,how are you,1259,PAINTIFF,192,how are you
1793,1793,1793,1793,1793,1793, you been at this all day,1261,PAINTIFF,192, you been at this all day
1794,1794,1794,1794,1794,1794, yeah.,1261,ERIN,192, yeah.
1795,1795,1795,1795,1795,1795, you want some coffee,1261,PAINTIFF,192, you want some coffee
1796,1796,1796,1796,1796,1796, i'd love some.,1261,ERIN,192, i'd love some.
1797,1797,1797,1797,1797,1797, i'll make a fresh pot.,1261,PAINTIFF,192, i'll make a fresh pot.
1798,1798,1798,1798,1798,1798, thanks.,1261,ERIN,192, thanks.
1799,1799,1799,1799,1799,1799,don't i know you,1266,CHARLES,192,don't i know you
1800,1800,1800,1800,1800,1800,i don't think so.,1266,ERIN,192,i don't think so.
1801,1801,1801,1801,1801,1801,"sure, you were at the barbecue in hinkley.",1266,ERIN,192,"sure, you were at the barbecue in hinkley."
1802,1802,1802,1802,1802,1802,and at the town meeting.,1266,CHARLES,192,and at the town meeting.
1803,1803,1803,1803,1803,1803,i was watching you.,1267,CHARLES,192,i was watching you.
1804,1804,1804,1804,1804,1804,i had my eye on you.,1267,CHARLES,192,i had my eye on you.
1805,1805,1805,1805,1805,1805,nice.,1267,ERIN,192,nice.
1806,1806,1806,1806,1806,1806,you were talking to everybody and writing down a lot of stuff.,1267,CHARLES,192,you were talking to everybody and writing down a lot of stuff.
